ensembl_id,symbol
ENSG00000119698,PPP4R4
ENSG00000232852,CICP4
ENSG00000172538,FAM170B
ENSG00000275465,LOC158434
ENSG00000110693,SOX6
ENSG00000157404,KIT
ENSG00000071909,MYO3B
ENSG00000154252,GAL3ST2
ENSG00000233432,MTIF2P1
ENSG00000258555,SPECC1L-ADORA2A
ENSG00000146197,SCUBE3
ENSG00000064218,DMRT3
ENSG00000115290,GRB14
ENSG00000118849,RARRES1
ENSG00000249487,LINC01586
ENSG00000240021,TEX35
ENSG00000177138,FAM9B
ENSG00000224904,SBF1P2
ENSG00000234724,HDAC1P1
ENSG00000113578,FGF1
ENSG00000145248,SLC10A4
ENSG00000244588,RAD21L1
ENSG00000100473,COCH
ENSG00000152766,ANKRD22
ENSG00000236155,ZPLD2P
ENSG00000006116,CACNG3
ENSG00000170298,LGALS9B
ENSG00000141161,UNC45B
ENSG00000091704,CPA1
ENSG00000170801,HTRA3
ENSG00000166603,MC4R
ENSG00000130635,COL5A1
ENSG00000111046,MYF6
ENSG00000170509,HSD17B13
ENSG00000243910,TUBA4B
ENSG00000155761,SPAG17
ENSG00000105642,KCNN1
ENSG00000221866,PLXNA4
ENSG00000164647,STEAP1
ENSG00000134533,RERG
ENSG00000135625,EGR4
ENSG00000129437,KLK14
ENSG00000198491,LOC101929106
ENSG00000107518,ATRNL1
ENSG00000224668,IPO8P1
ENSG00000237807,LINC02984
ENSG00000204632,HLA-G
ENSG00000088992,TESC
ENSG00000267551,GNA15-DT
ENSG00000267522,LINC01864
ENSG00000183960,KCNH8
ENSG00000256274,TAS2R64P
ENSG00000216990,HSPD1P10
ENSG00000177558,FAM187B
ENSG00000228149,RPL3P1
ENSG00000157168,NRG1
ENSG00000257957,QRSL1P3
ENSG00000185038,MROH2A
ENSG00000141096,DPEP3
ENSG00000260762,ACSM5P1
ENSG00000271602,KRT8P49
ENSG00000120436,GPR31
ENSG00000196338,NLGN3
ENSG00000180772,AGTR2
ENSG00000172000,ZNF556
ENSG00000102468,HTR2A
ENSG00000171094,ALK
ENSG00000261097,LINC00563
ENSG00000171403,KRT9
ENSG00000168490,PHYHIP
ENSG00000235366,LINC01055
ENSG00000164304,CAGE1
ENSG00000243584,PRICKLE1P1
ENSG00000124827,GCM2
ENSG00000267013,LINC01929
ENSG00000234423,LINC01250
ENSG00000264424,MYH4
ENSG00000178803,ADORA2A-AS1
ENSG00000235097,LINC00330
ENSG00000102271,KLHL4
ENSG00000179314,WSCD1
ENSG00000278301,GRAMD4P3
ENSG00000168081,PNOC
ENSG00000265296,FEM1AP2
ENSG00000130383,FUT5
ENSG00000187714,SLC18A3
ENSG00000163915,IGF2BP2-AS1
ENSG00000131620,ANO1
ENSG00000154274,PGCKA1
ENSG00000234665,LERFS
ENSG00000225269,LINC00705
ENSG00000126218,F10
ENSG00000172016,REG3A
ENSG00000169856,ONECUT1
ENSG00000186212,SOWAHB
ENSG00000270429,KNOP1P2
ENSG00000184302,SIX6
ENSG00000143595,AQP10
ENSG00000050030,NEXMIF
ENSG00000262884,RAP1GAP2-AS1
ENSG00000235049,LINC00940
ENSG00000242419,PCDHGC4
ENSG00000213891,RPL3P6
ENSG00000173714,WFIKKN2
ENSG00000053108,FSTL4
ENSG00000248801,C8orf34-AS1
ENSG00000232000,CLCN3P1
ENSG00000186086,NBPF6
ENSG00000275553,ELOA3CP
ENSG00000237682,PRKCIP1
ENSG00000230798,FOXD3-AS1
ENSG00000261083,LINC02516
ENSG00000133317,LGALS12
ENSG00000261634,PAQR5-DT
ENSG00000058335,RASGRF1
ENSG00000188219,POTEE
ENSG00000271776,LOC780529
ENSG00000146147,MLIP
ENSG00000196834,POTEI
ENSG00000140832,MARVELD3
ENSG00000223403,MEG9
ENSG00000235725,LINC03050
ENSG00000126952,NXF5
ENSG00000205517,RGL3
ENSG00000215065,DUSP8P1
ENSG00000232587,EEF1A1P3
ENSG00000185518,SV2B
ENSG00000182732,RGS6
ENSG00000241007,SEPTIN7P6
ENSG00000247993,FOXD1-AS1
ENSG00000261868,MFSD1P1
ENSG00000140522,RLBP1
ENSG00000203837,PNLIPRP3
ENSG00000149527,PLCH2
ENSG00000198681,MAGEA1
ENSG00000246363,LINC02458
ENSG00000189002,PROS2P
ENSG00000139269,INHBE
ENSG00000228828,TLK2P2
ENSG00000280278,FLJ30679
ENSG00000197085,NPSR1-AS1
ENSG00000177234,LINC01561
ENSG00000168329,CX3CR1
ENSG00000188916,INSYN2A
ENSG00000178233,TMEM151B
ENSG00000220412,PTPN11P3
ENSG00000143278,F13B
ENSG00000184601,C14orf180
ENSG00000187664,HAPLN4
ENSG00000150627,WDR17
ENSG00000171766,GATM
ENSG00000196581,AJAP1
ENSG00000148344,PTGES
ENSG00000236680,PSMC3P1
ENSG00000267790,LINC01987
ENSG00000135111,TBX3
ENSG00000111058,ACSS3
ENSG00000124915,MYRF-AS1
ENSG00000101333,PLCB4
ENSG00000183185,GABRR3
ENSG00000233392,UICLM
ENSG00000187833,C2orf78
ENSG00000254226,LINC01933
ENSG00000161103,POM121L15P
ENSG00000215113,CXorf49B
ENSG00000124232,RBPJL
ENSG00000173585,CCR9
ENSG00000180116,REDIC1
ENSG00000118194,TNNT2
ENSG00000233539,LOC730338
ENSG00000253661,LOC107986952
ENSG00000181656,GPR88
ENSG00000165383,LRRC18
ENSG00000231615,LOC646870
ENSG00000234473,ZNF101P2
ENSG00000233694,LINC02579
ENSG00000178150,ZNF114
ENSG00000223668,EEF1A1P24
ENSG00000224957,LINC01266
ENSG00000280208,GGT4P
ENSG00000175874,CREG2
ENSG00000132703,APCS
ENSG00000180697,C3orf22
ENSG00000152137,HSPB8
ENSG00000225674,IPO7P2
ENSG00000214946,TBC1D26
ENSG00000211611,IGKV6-21
ENSG00000225362,CT62
ENSG00000231665,OGFOD1P1
ENSG00000182256,GABRG3
ENSG00000122691,TWIST1
ENSG00000072657,TRHDE
ENSG00000140798,ABCC12
ENSG00000147488,ST18
ENSG00000261143,ADAMTS7P3
ENSG00000124557,BTN1A1
ENSG00000168621,GDNF
ENSG00000152467,ZSCAN1
ENSG00000178752,ERFE
ENSG00000204179,PTPN20
ENSG00000253490,LINC02099
ENSG00000280639,LINC02204
ENSG00000266844,MBP-AS1
ENSG00000205611,LOC107985433
ENSG00000163687,DNASE1L3
ENSG00000144837,PLA1A
ENSG00000101850,GPR143
ENSG00000215354,FAM90A24
ENSG00000145198,VWA5B2
ENSG00000131737,KRT34
ENSG00000086967,MYBPC2
ENSG00000176160,HSF5
ENSG00000109181,UGT2B10
ENSG00000130701,RBBP8NL
ENSG00000066468,FGFR2
ENSG00000183346,CABCOCO1
ENSG00000171772,SYCE1
ENSG00000236048,SSBL5P
ENSG00000229989,MIR181A1HG
ENSG00000217414,DDX18P3
ENSG00000176654,NANOGP1
ENSG00000151967,SCHIP1
ENSG00000246375,PPM1K-DT
ENSG00000157766,ACAN
ENSG00000101134,DOK5
ENSG00000213892,CEACAM16
ENSG00000108846,ABCC3
ENSG00000125355,TMEM255A
ENSG00000123201,GUCY1B2
ENSG00000101448,EPPIN
ENSG00000257259,LINC02388
ENSG00000205334,LINC01460
ENSG00000121753,ADGRB2
ENSG00000260930,LINC01416
ENSG00000170011,MYRIP
ENSG00000249341,LOC100506444
ENSG00000065320,NTN1
ENSG00000212766,EWSAT1
ENSG00000170074,FAM153A
ENSG00000170484,KRT74
ENSG00000142513,ACP4
ENSG00000267712,LINC01539
ENSG00000125398,SOX9
ENSG00000230399,RBBP8P1
ENSG00000261121,LINC02473
ENSG00000230549,USP17L1
ENSG00000261559,FSCN1P1
ENSG00000137473,TTC29
ENSG00000029559,IBSP
ENSG00000121005,CRISPLD1
ENSG00000118492,ADGB
ENSG00000107147,KCNT1
ENSG00000105509,HAS1
ENSG00000279220,CMKLR2-AS
ENSG00000154645,CHODL
ENSG00000196277,GRM7
ENSG00000204967,PCDHA4
ENSG00000138028,CGREF1
ENSG00000174990,CA5A
ENSG00000180767,CHST13
ENSG00000260454,LINC02957
ENSG00000255220,DDX18P5
ENSG00000172379,ARNT2
ENSG00000111245,MYL2
ENSG00000146250,PRSS35
ENSG00000122180,MYOG
ENSG00000237135,DDX10P1
ENSG00000275830,LINC03082
ENSG00000280055,LINC02912
ENSG00000171714,ANO5
ENSG00000243321,LINC01998
ENSG00000122859,NEUROG3
ENSG00000235253,EEF1A1P50
ENSG00000173612,GPRC6A
ENSG00000128313,APOL5
ENSG00000222014,RAB6C
ENSG00000138944,SHISAL1
ENSG00000171533,MAP6
ENSG00000167612,ANKRD33
ENSG00000258274,CRADD-AS1
ENSG00000176754,LINC00303
ENSG00000115593,SMYD1
ENSG00000104921,FCER2
ENSG00000198353,HOXC4
ENSG00000149972,CNTN5
ENSG00000163364,LINC01116
ENSG00000008735,MAPK8IP2
ENSG00000092850,TEKT2
ENSG00000251003,ZFPM2-AS1
ENSG00000005187,ACSM3
ENSG00000076344,RGS11
ENSG00000226674,TEX41
ENSG00000124091,GCNT7
ENSG00000224769,MUC20P1
ENSG00000279141,LINC01451
ENSG00000242948,EPS15P1
ENSG00000235834,LOC101928389
ENSG00000248464,FGF10-AS1
ENSG00000169075,BRD7P3
ENSG00000162981,LRATD1
ENSG00000175267,VWA3A
ENSG00000259388,RLIMP3
ENSG00000146453,PNLDC1
ENSG00000185176,AQP12B
ENSG00000162594,IL23R
ENSG00000132837,DMGDH
ENSG00000086205,FOLH1
ENSG00000183775,KCTD16
ENSG00000080007,DDX43
ENSG00000185028,LRRC14B
ENSG00000079101,CLUL1
ENSG00000233288,LOC101928401
ENSG00000224272,LOC124905349
ENSG00000128610,FEZF1
ENSG00000179148,ALOXE3
ENSG00000142611,PRDM16
ENSG00000149534,MS4A2
ENSG00000233693,PBX1-AS1
ENSG00000282100,HSP90AB4P
ENSG00000168874,ATOH8
ENSG00000151790,TDO2
ENSG00000205364,MT1M
ENSG00000240602,AADACP1
ENSG00000176595,KBTBD11
ENSG00000187733,AMY1C
ENSG00000184459,BPIFC
ENSG00000088882,CPXM1
ENSG00000230542,LINC00102
ENSG00000228789,HCG22
ENSG00000151023,ENKUR
ENSG00000257803,PIGAP1
ENSG00000164303,ENPP6
ENSG00000268696,ZNF723
ENSG00000269891,ARHGAP19-SLIT1
ENSG00000137766,UNC13C
ENSG00000085741,WNT11
ENSG00000186510,CLCNKA
ENSG00000166947,EPB42
ENSG00000170858,LILRP2
ENSG00000229106,BTBD6P1
ENSG00000214012,KRT18P38
ENSG00000021645,NRXN3
ENSG00000143125,PROK1
ENSG00000232892,RGS5-AS1
ENSG00000187144,SPATA21
ENSG00000124449,IRGC
ENSG00000183662,TAFA1
ENSG00000227191,TRGC2
ENSG00000272281,TPTE2P2
ENSG00000188517,COL25A1
ENSG00000105877,DNAH11
ENSG00000204175,GPRIN2
ENSG00000054179,ENTPD2
ENSG00000260144,LOC646665
ENSG00000168748,CA7
ENSG00000213958,KRT18P29
ENSG00000197421,GGT3P
ENSG00000227238,TTC39DP
ENSG00000145107,TM4SF19
ENSG00000274099,ABCB10P1
ENSG00000197301,HMGA2-AS1
ENSG00000237330,RNF223
ENSG00000175591,P2RY2
ENSG00000180846,CSNK1G2-AS1
ENSG00000145879,SPINK7
ENSG00000189167,ZAR1L
ENSG00000131386,GALNT15
ENSG00000135697,BCO1
ENSG00000254266,PKIA-AS1
ENSG00000204538,PSORS1C2
ENSG00000211650,IGLV5-45
ENSG00000205856,C22orf42
ENSG00000146216,TTBK1
ENSG00000233101,HOXB-AS3
ENSG00000188536,HBA2
ENSG00000237978,KCNMB2-AS1
ENSG00000167642,SPINT2
ENSG00000213234,ST13P10
ENSG00000276476,LINC00540
ENSG00000112782,CLIC5
ENSG00000229140,CCDC26
ENSG00000159307,SCUBE1
ENSG00000056998,GYG2
ENSG00000013297,CLDN11
ENSG00000233896,PDYN-AS1
ENSG00000236430,KRT8P29
ENSG00000168334,XIRP1
ENSG00000169548,ZNF280A
ENSG00000139629,GALNT6
ENSG00000078053,AMPH
ENSG00000196666,FAM180B
ENSG00000141622,ARK2C
ENSG00000235621,LINC00494
ENSG00000131096,PYY
ENSG00000183273,CCDC60
ENSG00000167769,ACER1
ENSG00000223885,FAM90A13
ENSG00000146352,CLVS2
ENSG00000021488,SLC7A9
ENSG00000257907,EEF1A1P17
ENSG00000164509,IL31RA
ENSG00000163235,TGFA
ENSG00000248113,PTPN11P5
ENSG00000084734,GCKR
ENSG00000189238,LINC00943
ENSG00000225783,MIAT
ENSG00000184860,SDR42E1
ENSG00000242068,RNF13P1
ENSG00000175514,GPR152
ENSG00000134853,PDGFRA
ENSG00000241832,CECR3
ENSG00000188162,OTOG
ENSG00000167858,TEKT1
ENSG00000125631,HTR5BP
ENSG00000267432,DNAH17-AS1
ENSG00000256723,LOC100421622
ENSG00000111181,SLC6A12
ENSG00000248599,SLEAR
ENSG00000168671,UGT3A2
ENSG00000205922,ONECUT3
ENSG00000105219,CCNP
ENSG00000160200,CBS
ENSG00000120645,IQSEC3
ENSG00000159625,DRC7
ENSG00000185823,NPAP1
ENSG00000215115,CXorf49
ENSG00000165702,GFI1B
ENSG00000176040,TMPRSS7
ENSG00000233242,LOC105376034
ENSG00000169344,UMOD
ENSG00000166049,PASD1
ENSG00000184845,DRD1
ENSG00000235385,LINC02154
ENSG00000259585,RBM17P4
ENSG00000184343,SRPK3
ENSG00000173175,ADCY5
ENSG00000185133,INPP5J
ENSG00000164485,IL22RA2
ENSG00000186038,HTR3E
ENSG00000121446,RGSL1
ENSG00000271647,KRT8P47
ENSG00000230257,NFE4
ENSG00000243284,VSIG8
ENSG00000256340,ABCC6P1
ENSG00000109991,P2RX3
ENSG00000237463,LRRC52-AS1
ENSG00000204603,LINC01257
ENSG00000245651,LOC283387
ENSG00000198633,ZNF534
ENSG00000233608,TWIST2
ENSG00000139737,SLAIN1
ENSG00000141449,GREB1L
ENSG00000223549,MTND5P28
ENSG00000218336,TENM3
ENSG00000149573,MPZL2
ENSG00000204970,PCDHA1
ENSG00000173267,SNCG
ENSG00000172828,CES3
ENSG00000172179,PRL
ENSG00000131969,ABHD12B
ENSG00000139044,B4GALNT3
ENSG00000132517,SLC52A1
ENSG00000189366,ALG1L1P
ENSG00000146839,ZAN
ENSG00000169432,SCN9A
ENSG00000183921,SDR42E2
ENSG00000239219,FHL1P1
ENSG00000005981,ASB4
ENSG00000223500,RNF14P4
ENSG00000163661,PTX3
ENSG00000188937,NYX
ENSG00000160801,PTH1R
ENSG00000158528,PPP1R9A
ENSG00000213265,TSGA13
ENSG00000250374,TRIM75
ENSG00000189182,KRT77
ENSG00000254102,BHLHE22-AS1
ENSG00000155875,SAXO1
ENSG00000185633,COXFA4L2
ENSG00000268460,LOC93429
ENSG00000264714,KIAA0895LP1
ENSG00000122012,SV2C
ENSG00000250208,FZD10-AS1
ENSG00000230711,CTAGE13P
ENSG00000143195,ILDR2
ENSG00000125845,BMP2
ENSG00000186676,EEF1GP1
ENSG00000196335,STK31
ENSG00000155269,GPR78
ENSG00000204644,ZFP57
ENSG00000139547,RDH16
ENSG00000173406,DAB1
ENSG00000225465,LOC102723305
ENSG00000146755,TRIM50
ENSG00000174171,LOC105370792
ENSG00000224511,LINC00365
ENSG00000175202,HIGD2B
ENSG00000187848,P2RX2
ENSG00000270547,LINC01235
ENSG00000140459,CYP11A1
ENSG00000234377,OBI1-AS1
ENSG00000179008,C14orf39
ENSG00000261231,LINC02133
ENSG00000168263,KCNV2
ENSG00000145808,ADAMTS19
ENSG00000237828,PA2G4P1
ENSG00000178395,CCDC185
ENSG00000259470,KRT8P9
ENSG00000224682,SOCS5P2
ENSG00000231434,HSP90AA3P
ENSG00000270765,GAS2L2
ENSG00000182771,GRID1
ENSG00000196071,OR2L13
ENSG00000117594,HSD11B1
ENSG00000175063,UBE2C
ENSG00000154330,PGM5
ENSG00000253868,FER1L6-AS2
ENSG00000163827,LRRC2
ENSG00000106384,MOGAT3
ENSG00000233610,LINC00462
ENSG00000238099,LINC01625
ENSG00000282122,IGHV7-4-1
ENSG00000149451,ADAM33
ENSG00000260613,LOC105377205
ENSG00000223770,CACNA2D1-AS1
ENSG00000203985,LDLRAD1
ENSG00000154175,ABI3BP
ENSG00000248608,ISYNA1P1
ENSG00000162040,HS3ST6
ENSG00000130203,APOE
ENSG00000155052,CNTNAP5
ENSG00000108759,KRT32
ENSG00000198358,LOC101928372
ENSG00000085831,TTC39A
ENSG00000185052,SLC24A3
ENSG00000166407,LMO1
ENSG00000235890,TSPEAR-AS1
ENSG00000105371,ICAM4
ENSG00000230146,SEPHS1P4
ENSG00000134668,SPOCD1
ENSG00000255725,TDGP1
ENSG00000226887,ERVMER34-1
ENSG00000211972,IGHV3-66
ENSG00000172733,PURG
ENSG00000226790,HNRNPA3P1
ENSG00000112183,RBM24
ENSG00000203688,LINC02487
ENSG00000108375,RNF43
ENSG00000162409,PRKAA2
ENSG00000131037,EPS8L1
ENSG00000077063,CTTNBP2
ENSG00000248672,LY75-CD302
ENSG00000120054,CPN1
ENSG00000267313,KC6
ENSG00000128253,RFPL2
ENSG00000115380,EFEMP1
ENSG00000184774,MGAT4EP
ENSG00000022267,FHL1
ENSG00000264954,PRR29-AS1
ENSG00000186340,THBS2
ENSG00000173212,MAB21L3
ENSG00000267128,RNF157-AS1
ENSG00000257501,PAFAH1B2P2
ENSG00000232629,HLA-DQB2
ENSG00000197584,KCNMB2
ENSG00000274044,FAM230J
ENSG00000198774,RASSF9
ENSG00000093134,VNN3P
ENSG00000188460,ACTBP11
ENSG00000185960,SHOX
ENSG00000140563,MCTP2
ENSG00000239345,HNRNPA1P26
ENSG00000162630,B3GALT2
ENSG00000143867,OSR1
ENSG00000138379,MSTN
ENSG00000099715,PCDH11Y
ENSG00000138653,NDST4
ENSG00000278195,SSTR3
ENSG00000056291,NPFFR2
ENSG00000274317,LINC02334
ENSG00000143631,FLG
ENSG00000137441,FGFBP2
ENSG00000273032,DGCR5
ENSG00000139800,ZIC5
ENSG00000249096,LINC02362
ENSG00000250584,LINC01511
ENSG00000117507,FMO6P
ENSG00000215223,CYP51A1P3
ENSG00000162543,UBXN10
ENSG00000213424,KRT222
ENSG00000270816,LINC00221
ENSG00000139797,RNF113B
ENSG00000230461,PROX1-AS1
ENSG00000114812,VIPR1
ENSG00000234323,LINC01505
ENSG00000236570,RAD23BP1
ENSG00000175894,TSPEAR
ENSG00000135919,SERPINE2
ENSG00000196415,PRTN3
ENSG00000080709,KCNN2
ENSG00000131951,LRRC9
ENSG00000104938,CLEC4M
ENSG00000261520,DLGAP1-AS5
ENSG00000146374,RSPO3
ENSG00000225972,MTND1P23
ENSG00000183734,ASCL2
ENSG00000243509,TNFRSF6B
ENSG00000243290,IGKV1-12
ENSG00000225698,IGHV3-72
ENSG00000225796,MTND4P23
ENSG00000186152,LILRP1
ENSG00000204818,ADGRF5P2
ENSG00000137878,GCOM1
ENSG00000269235,ZNF350-AS1
ENSG00000225914,HCG23
ENSG00000251389,YTHDF1P1
ENSG00000267594,CYP4F24P
ENSG00000153093,ACOXL
ENSG00000131187,F12
ENSG00000183876,ARSI
ENSG00000251692,PTX4
ENSG00000182580,EPHB3
ENSG00000116031,CD207
ENSG00000251380,DCANP1
ENSG00000150722,PPP1R1C
ENSG00000248118,LINC01019
ENSG00000235347,TRNT1P2
ENSG00000249715,FER1L5
ENSG00000119866,BCL11A
ENSG00000136918,WDR38
ENSG00000240882,PTOV1P1
ENSG00000004468,CD38
ENSG00000164129,NPY5R
ENSG00000249693,SPMAP2L
ENSG00000167771,RCOR2
ENSG00000259884,NR4A1AS
ENSG00000223760,MED15P9
ENSG00000237438,CECR7
ENSG00000204442,NALF1
ENSG00000183674,LINC00518
ENSG00000170961,HAS2
ENSG00000162624,LHX8
ENSG00000254017,IGHEP2
ENSG00000229562,ZFYVE9P1
ENSG00000251169,LINC01843
ENSG00000244476,ERVFRD-1
ENSG00000249064,KRT18P25
ENSG00000241095,CYP51A1P1
ENSG00000260053,ABCB10P4
ENSG00000119938,PPP1R3C
ENSG00000240540,RPL3P9
ENSG00000158764,ITLN2
ENSG00000268324,LRRC2-AS1
ENSG00000183914,DNAH2
ENSG00000158865,SLC5A11
ENSG00000160321,ZNF208
ENSG00000259078,PTBP1P
ENSG00000249713,IQGAP2-AS1
ENSG00000107242,PIP5K1B
ENSG00000265746,KYNUP2
ENSG00000228014,ZNF680P1
ENSG00000104321,TRPA1
ENSG00000227942,FRMD8P1
ENSG00000204949,SACK1A-AS1
ENSG00000258735,PPP1R13B-DT
ENSG00000228314,CYP4F29P
ENSG00000185290,NUPR2
ENSG00000183145,RIPPLY3
ENSG00000230246,SPATA31C1
ENSG00000121764,HCRTR1
ENSG00000235958,UBOX5-AS1
ENSG00000260840,LINC01964
ENSG00000203782,LORICRIN
ENSG00000262943,ALOX12P2
ENSG00000260372,AQP4-AS1
ENSG00000196565,HBG2
ENSG00000229727,LOC100506274
ENSG00000117154,IGSF21
ENSG00000110786,PTPN5
ENSG00000187527,ATP13A5
ENSG00000248698,KLF17P2
ENSG00000007171,NOS2
ENSG00000204174,NPY4R
ENSG00000138483,CCDC54
ENSG00000128482,RNF112
ENSG00000215102,TERF1P4
ENSG00000271034,RNPC3P1
ENSG00000266946,MRPL37P1
ENSG00000134569,LRP4
ENSG00000154198,CYP4Z2P
ENSG00000158077,NLRP14
ENSG00000125492,BARHL1
ENSG00000198547,C20orf203
ENSG00000253309,SERPINE3
ENSG00000159173,TNNI1
ENSG00000229953,BCAN-AS2
ENSG00000164742,ADCY1
ENSG00000176857,GJA1P1
ENSG00000006283,CACNA1G
ENSG00000134962,KLB
ENSG00000258803,LOC101927690
ENSG00000258661,LOC105370455
ENSG00000154451,GBP5
ENSG00000225192,ZNF33BP1
ENSG00000164100,NDST3
ENSG00000120756,PLS1
ENSG00000138435,CHRNA1
ENSG00000165805,ZC3H11D
ENSG00000134343,ANO3
ENSG00000276170,LOC101929494
ENSG00000114124,GRK7
ENSG00000214456,PLIN5
ENSG00000234964,FABP5P7
ENSG00000108947,EFNB3
ENSG00000223387,LINC02068
ENSG00000248810,LINC02432
ENSG00000166106,ADAMTS15
ENSG00000226161,EIF4A1P5
ENSG00000157214,STEAP2
ENSG00000241429,EEF1A1P25
ENSG00000149488,TMC2
ENSG00000230356,NCAPD2P1
ENSG00000165379,LRFN5
ENSG00000274010,ZFP91P1
ENSG00000249193,HSPD1P5
